Species ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Authority	Infraspecific rank	Infraspecific name	Infraspecific authority	Stock/subpopulation	Synonyms	Common names (Eng)	Common names (Fre)	Common names (Spa)	Red List status	Red List criteria	Red List criteria version	Year assessed	Population trend	Petitioned
22679460	ANIMALIA	CHORDATA	AVES	GALLIFORMES	PHASIANIDAE	Lagopus	lagopus	"(Linnaeus, 1758)"						"Willow Grouse, Willow Grouse and Red Grouse"			LC		3.1	2016	decreasing	N
22679473	ANIMALIA	CHORDATA	AVES	GALLIFORMES	PHASIANIDAE	Lagopus	leucura	"(Richardson, 1831)"					Lagopus leucurus |Lagopus leucurus 	White-tailed Ptarmigan			LC		3.1	2016	decreasing	N
22679464	ANIMALIA	CHORDATA	AVES	GALLIFORMES	PHASIANIDAE	Lagopus	muta	"(Montin, 1776)"					Lagopus mutus|Lagopus mutus|Lagopus mutus	"Rock Ptarmigan, Ptarmigan"			LC		3.1	2016	decreasing	N
22687664	ANIMALIA	CHORDATA	AVES	CAPRIMULGIFORMES	TROCHILIDAE	Lampornis	clemenciae	"(Lesson, 1829)"						"Blue-throated Hummingbird, Blue-throated Mountaingem"			LC		3.1	2016	increasing	N
63825	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	COLUBRIDAE	Lampropeltis	alterna	"(Brown,1901)"					Ophibolus alternus	Gray-banded Kingsnake			LC		3.1	2007	stable	N
63826	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	COLUBRIDAE	Lampropeltis	calligaster	"(Harlan, 1827)"					Coluber calligaster	"Prairie Kingsnake, Yellow-bellied Kingsnake"			LC		3.1	2007	stable	N
63927	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	COLUBRIDAE	Lampropeltis	extenuata	"(Brown, 1890)"					Lampropeltis extenuatum|Stilosoma extenuatum	Short-tailed Snake			NT		3.1	2016	decreasing	N
63828	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	COLUBRIDAE	Lampropeltis	getula	"(Linnaeus, 1766)"					Coluber getulus|Lampropeltis getulus	Common Kingsnake			LC		3.1	2007	stable	N
63831	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	COLUBRIDAE	Lampropeltis	pyromelana	"(Cope, 1866)"					Lampropeltis pyromelana subspecies infralabialis|Lampropeltis pyromelana subspecies knoblochi|Ophibolus pyromelanus	Sonoran Mountain Kingsnake			LC		3.1	2007	stable	N
63834	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	COLUBRIDAE	Lampropeltis	zonata	"(Lockington, 1876 ex Blainville, 1835)"						California Mountain Kingsnake			LC		3.1	2007	decreasing	N
103718956	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	LANIIDAE	Lanius	borealis	"Vieillot, 1808"						Northern Grey Shrike			LC		3.1	2016	stable	N
22705042	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	LANIIDAE	Lanius	ludovicianus	"Linnaeus, 1766"						Loggerhead Shrike			LC		3.1	2016	decreasing	N
176746	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	ELAPIDAE	Lapemis	curtus	"(Shaw, 1802)"					Enhydris curtus  |Hydrophis hardwickii  |Hydrus curtus  |Hypsirhina hardwickii  |Lapemis hardwickii  	"Shaw's Sea Snake, Short Sea Snake, Spine-bellied Sea Snake"	Lapemide Court		LC		3.1	2010	unknown	N
22694455	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	atricilla	"Linnaeus, 1758"					Leucophaeus atricilla atricilla	Laughing Gull	Goéland atricille		LC		3.1	2016	increasing	N
22694321	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	californicus	"Lawrence, 1854"						California Gull			LC		3.1	2016	decreasing	N
22694308	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	canus	"Linnaeus, 1758"						"Mew Gull, Common Gull"	Goéland cendré		LC		3.1	2016	unknown	N
22694289	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	crassirostris	"Vieillot, 1818"						Black-tailed Gull			LC		3.1	2016	stable	N
22694317	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	delawarensis	"Ord, 1815"						Ring-billed Gull	Goéland à bec cerclé		LC		3.1	2016	increasing	N
22694373	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	fuscus	"Linnaeus, 1758"						Lesser Black-backed Gull	Goéland brun		LC		3.1	2016	increasing	N
22694334	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	glaucescens	"Naumann, 1840"						Glaucous-winged Gull			LC		3.1	2016	increasing	N
22694346	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	glaucoides	"Meyer, 1822"						Iceland Gull			LC		3.1	2016	stable	N
22694296	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	heermanni	"Cassin, 1852"						Heermann's Gull			NT		3.1	2016	increasing	N
22694343	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	hyperboreus	"Gunnerus, 1767"						Glaucous Gull			LC		3.1	2016	stable	N
22694340	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	livens	"Dwight, 1919"						Yellow-footed Gull			LC		3.1	2016	stable	N
22694324	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	marinus	"Linnaeus, 1758"						"Great Black-backed Gull, Greater Black-backed Gull"	Goéland marin		LC		3.1	2016	unknown	N
22694337	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	occidentalis	"Audubon, 1839"						Western Gull			LC		3.1	2016	increasing	N
22694432	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	philadelphia	"(Ord, 1815)"						Bonaparte's Gull	Mouette de Bonaparte		LC		3.1	2016	increasing	N
22694462	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	pipixcan	"Wagler, 1831"					Leucophaeus pipixcan pipixcan	Franklin's Gull	Mouette de Franklin		LC		3.1	2016	increasing	N
22694420	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	ridibundus	"Linnaeus, 1766"					Chroicocephalus ridibundus ridibundus	"Black-headed Gull, Common Black-headed Gull"	Mouette rieuse		LC		3.1	2016	unknown	N
22694362	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	schistisagus	"Stejneger, 1884"						Slaty-backed Gull			LC		3.1	2016	unknown	N
62030590	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	smithsonianus	"Coues, 1862"						"Arctic Herring Gull, American Herring Gull"			LC		3.1	2016	decreasing	N
22728995	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	LARIDAE	Larus	thayeri	"Brooks, 1915"						Thayer's Gull			LC		3.1	2016	increasing	N
11339	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Lasionycteris	noctivagans	"(La Conte, 1831)"						Silver-haired Bat			LC		3.1	2008	stable	N
88151055	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Lasiurus	blossevillii	"(Lesson & Garnot, 1826)"					Vespertilio blossevillii	Southern Red Bat			LC		3.1	2016	unknown	N
11347	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Lasiurus	borealis	"(Müller, 1776)"						"Eastern Red Bat, Red Bat"			LC		3.1	2016	stable	N
11345	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Lasiurus	cinereus	"(Palisot de Beauvois, 1796)"						"Hoary Bat, Hawaiian Hoary Bat"			LC		3.1	2016	unknown	N
11350	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Lasiurus	ega	"(Gervais, 1856)"						Southern Yellow Bat			LC		3.1	2016	unknown	N
11352	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Lasiurus	intermedius	"H. Allen, 1862"						Northern Yellow Bat			LC		3.1	2016	unknown	N
11353	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Lasiurus	seminolus	"(Rhoads, 1895)"						Seminole Bat			LC		3.1	2008	unknown	N
41532	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Lasiurus	xanthinus	"Thomas, 1897"						Western Yellow Bat			LC		3.1	2008	stable	N
22692353	ANIMALIA	CHORDATA	AVES	GRUIFORMES	RALLIDAE	Laterallus	jamaicensis	"(Gmelin, 1789)"						Black Rail			NT		3.1	2016	decreasing	N
176750	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	ELAPIDAE	Laticauda	colubrina	"(Schneider, 1799)"					Hydrus colubrinus  	"Columbrine Sea Krait, Yellow-lipped Sea Krait"			LC		3.1	2010	stable	N
176771	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	ELAPIDAE	Laticauda	laticaudata	"(Linnaeus, 1758)"					Coluber laticaudatus  	"Blackbanded Sea Krait, Brown-lipped Sea Krait"	Plature A Bandes		LC		3.1	2010	stable	N
176721	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	ELAPIDAE	Laticauda	semifasciata	"(Reinwardt in Schlegel, 1837)"					Platurus semifasciatus  |Pseudolaticauda semifasciata  	Chinese Sea Snake			NT		3.1	2010	unknown	N
178256	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TROPIDURIDAE	Leiocephalus	carinatus	"Gray, 1827"					Leiocephalus macleayii	Northern Curly-tailed Lizard			LC		3.1	2010	unknown	N
178591	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TROPIDURIDAE	Leiocephalus	schreibersii	"(Gravenhorst, 1837)"					Leiocephalus schreibersi|Pristinotus schreibersii	"Red-sided Curlytail Lizard, Hispaniolan Khaki Curlytail "			LC		3.1	2016	unknown	N
22721624	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PARULIDAE	Leiothlypis	celata	"(Say, 1823)"					Vermivora celata	Orange-crowned Warbler			LC		3.1	2016	increasing	N
22721633	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PARULIDAE	Leiothlypis	crissalis	"(Salvin & Godman, 1889)"					Vermivora crissalis	Colima Warbler			LC		3.1	2016	decreasing	N
22721636	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PARULIDAE	Leiothlypis	luciae	"(Cooper, 1861)"					Vermivora luciae	Lucy's Warbler			LC		3.1	2016	stable	N
22721621	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PARULIDAE	Leiothlypis	peregrina	"(Wilson, 1811)"					Vermivora peregrina	Tennessee Warbler			LC		3.1	2016	stable	N
22721627	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PARULIDAE	Leiothlypis	ruficapilla	"(Wilson, 1811)"					Vermivora ruficapilla	Nashville Warbler			LC		3.1	2016	increasing	N
22721630	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PARULIDAE	Leiothlypis	virginiae	"(Baird, 1860)"					Vermivora virginiae	Virginia's Warbler			LC		3.1	2016	decreasing	N
22716522	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	LEIOTRICHIDAE	Leiothrix	lutea	"(Scopoli, 1786)"						"Red-billed Leiothrix, Pekin Robin"			LC		3.1	2016	decreasing	N
42624	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Lemmiscus	curtatus	"(Cope, 1868)"					Lagurus curtatus  	Sagebrush Vole			LC		3.1	2016	stable	N
136712	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Lemmus	trimucronatus	"(Kerr, 1792)"						Brown Lemming			LC		3.1	2016	stable	N
11509	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	FELIDAE	Leopardus	pardalis	"(Linnaeus, 1758)"						Ocelot		"Manigordo, Gato Onza, Ocelote, Tigrillo"	LC		3.1	2015	decreasing	N
11534	ANIMALIA	CHORDATA	REPTILIA	TESTUDINES	CHELONIIDAE	Lepidochelys	olivacea	"(Eschscholtz, 1829)"					Chelonia olivacea  	"Olive Ridley, Pacific Ridley"	"Ridley du Pacifique, Tortue Bâtarde, Tortue de Ridley, Tortue Olivâtre"	"Tortuga Golfina, Tortuga Carpintera, Tortuga Guaraguá, Tortuga Lora, Tortuga Manila, Tortuga Mulato, Tortuga Olivacea, Tortuga Parlama"	VU	A2bd	3.1	2008	decreasing	N
57127	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	LEPTODACTYLIDAE	Leptodactylus	fragilis	"(Brocchi, 1877)"					Cystignathus  fragilis |Leptodactylus labialis|Leptodactylus mystaceus subspecies labialis|Leptodactylus mystaceus labialis	"American White Lipped Frog, White-jawed Robber Frog, Mexican White-lipped Frog, White-jawed Frog, Cope's White-lipped Frog, White-lipped Foamfrog, White-lipped Frog, White-lipped Thin-toed Frog"		Sapo-rana Labiado	LC		3.1	2010	stable	N
11697	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PHYLLOSTOMIDAE	Leptonycteris	nivalis	"(Saussure, 1860)"					Ischnoglossa nivalis	"Greater Long-nosed Bat, Mexican Long-nosed Bat"			EN	A2c	3.1	2016	decreasing	N
136659	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PHYLLOSTOMIDAE	Leptonycteris	yerbabuenae	"Martínez & Villa-R, 1940"						Lesser Long-nosed Bat			NT		3.1	2016	decreasing	N
22690854	ANIMALIA	CHORDATA	AVES	COLUMBIFORMES	COLUMBIDAE	Leptotila	verreauxi	"Bonaparte, 1855"						White-tipped Dove			LC		3.1	2016	increasing	N
41272	ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Lepus	alleni	"Mearns, 1890"						Antelope Jackrabbit		Liebre Antílope	LC		3.1	2008	stable	N
41273	ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Lepus	americanus	"Erxleben, 1777"						"Snowshoe Hare, Snowshoe Rabbit, Varying Hare"			LC		3.1	2008	stable	N
41276	ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Lepus	californicus	"Gray, 1837"						Black-tailed Jackrabbit		Liebre De Cola Negra	LC		3.1	2008	stable	N
11792	ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Lepus	callotis	"Wagler, 1830"						White-sided Jackrabbit		Liebre Torda	NT		3.1	2008	decreasing	N
41280	ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Lepus	europaeus	"Pallas, 1778"						"European Hare, Brown Hare, European Brown Hare"	Lièvre D'Europe	Liebre Europea	LC		3.1	2008	decreasing	N
11795	ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Lepus	othus	"Merriam, 1900"						Alaskan Hare			LC		3.1	2008	unknown	N
41288	ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Lepus	townsendii	"Bachman, 1839"						White-tailed Jackrabbit			LC		3.1	2008	decreasing	N
22681169	ANIMALIA	CHORDATA	AVES	PICIFORMES	PICIDAE	Leuconotopicus	albolarvatus	"(Cassin, 1850)"					Picoides albolarvatus	White-headed Woodpecker			LC		3.1	2016	stable	N
22729044	ANIMALIA	CHORDATA	AVES	PICIFORMES	PICIDAE	Leuconotopicus	arizonae	"(Hargitt, 1886)"					Picoides arizonae	Arizona Woodpecker			LC		3.1	2016	increasing	N
22681158	ANIMALIA	CHORDATA	AVES	PICIFORMES	PICIDAE	Leuconotopicus	borealis	"(Vieillot, 1809)"					Picoides borealis	Red-cockaded Woodpecker			NT		3.1	2016	decreasing	N
22681161	ANIMALIA	CHORDATA	AVES	PICIFORMES	PICIDAE	Leuconotopicus	stricklandi	"(Malherbe, 1845)"					Picoides stricklandi	Strickland's Woodpecker			LC		3.1	2016	decreasing	N
22681166	ANIMALIA	CHORDATA	AVES	PICIFORMES	PICIDAE	Leuconotopicus	villosus	"(Linnaeus, 1766)"					Picoides villosus	Hairy Woodpecker			LC		3.1	2016	increasing	N
22720488	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	FRINGILLIDAE	Leucosticte	atrata	"Ridgway, 1874"						"Black Rosy-finch, Black Rosy Finch, Black Rosy-Finch"			LC		3.1	2016	stable	N
22728985	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	FRINGILLIDAE	Leucosticte	australis	"Ridgway, 1873"						"Brown-capped Rosy-finch, Brown-capped Rosy Finch, Brown-capped Rosy-Finch"			LC		3.1	2016	stable	N
22720482	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	FRINGILLIDAE	Leucosticte	tephrocotis	"(Swainson, 1832)"						"Grey-crowned Rosy-Finch, Grey-crowned Rosy Finch, Gray-crowned Rosy-Finch, Gray-crowned Rosy-finch"			LC		3.1	2016	stable	N
63726	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	BOIDAE	Lichanura	trivirgata	"Cope, 1868"					Charina trivirgata	Rosy Boa			LC		3.1	2007	stable	N
22693344	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	SCOLOPACIDAE	Limnodromus	griseus	"(Gmelin, 1789)"						Short-billed Dowitcher	Limnodrome à bec court		LC		3.1	2016	decreasing	N
22693348	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	SCOLOPACIDAE	Limnodromus	scolopaceus	"(Say, 1823)"						Long-billed Dowitcher			LC		3.1	2016	unknown	N
22721776	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PARULIDAE	Limnothlypis	swainsonii	"(Audubon, 1834)"						Swainson's Warbler			LC		3.1	2016	increasing	N
22693162	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	SCOLOPACIDAE	Limosa	fedoa	"(Linnaeus, 1758)"						Marbled Godwit			LC		3.1	2016	decreasing	N
22693154	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	SCOLOPACIDAE	Limosa	haemastica	"(Linnaeus, 1758)"						Hudsonian Godwit	Barge hudsonienne		LC		3.1	2016	decreasing	N
22693158	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	SCOLOPACIDAE	Limosa	lapponica	"(Linnaeus, 1758)"						Bar-tailed Godwit	Barge rousse		NT		3.1	2016	decreasing	N
22693150	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	SCOLOPACIDAE	Limosa	limosa	"(Linnaeus, 1758)"						Black-tailed Godwit	Barge à queue noire		NT		3.1	2016	decreasing	N
63884	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	NATRICIDAE	Liodytes	alleni	"(Garman, 1874)"					Helicops alleni|Regina alleni	Striped Crayfish Snake			LC		3.1	2016	stable	N
63916	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	NATRICIDAE	Liodytes	pygaea	"(Cope, 1871)"					Contia pygaea|Seminatrix pygaea	"Black Swamp Snake, Black Swampsnake"			LC		3.1	2016	stable	N
63886	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	NATRICIDAE	Liodytes	rigida	"(Say, 1825)"					Coluber rigidus|Regina rigida	"Crayfish Snake, Glossy Crayfish Snake"			LC		3.1	2016	stable	N
12125	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	DELPHINIDAE	Lissodelphis	borealis	"(Peale, 1848)"						Northern Right Whale Dolphin	"Dauphin Aptère Boréal, Dauphin À Dos Lisse Boréal"	Delfín Liso Del Norte	LC		3.1	2012	unknown	N
58546	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	areolatus	"(Baird & Girard, 1852)"					Lithobates areolata  |Rana areolata  	Crawfish Frog			NT		3.1	2004	decreasing	N
58561	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	berlandieri	"(Baird, 1859)"					Rana berlandieri  |Rana berlandieri  |Rana brownorum  	Rio Grande Leopard Frog		Rana Leopardo	LC		3.1	2010	stable	N
58562	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	blairi	"(Mecham, Littlejohn, Oldham, Brown & Brown, 1973)"					Rana blairi	Plains Leopard Frog			LC		3.1	2014	decreasing	N
58564	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	capito	"(LeConte, 1855)"					Rana capito  	Gopher Frog			NT		3.1	2004	decreasing	N
58565	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	catesbeianus	"(Shaw, 1802)"					Lithobates catesbeiana  |Rana catesbeiana  	"American Bullfrog, Common Bullfrog, Bullfrog"	Grenouille-taureau	Rana Toro	LC		3.1	2015	increasing	N
58575	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	chiricahuensis	"(Platz and Mecham, 1979)"					Rana chiricahuensis  	Chiricahua Leopard Frog		Rana-de Chiricahua	VU	A2ace	3.1	2004	decreasing	N
58578	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	clamitans	"(Latreille, 1801)"					Rana clamitans  	Green Frog			LC		3.1	2015	stable	N
19148	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	fisheri	"(Stejneger, 1893)"					Rana fisheri  	Las Vegas Leopard Frog			EX		3.1	2004		N
58611	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	grylio	"(Stejneger, 1901)"					Rana grylio  	"Pig Frog, Southern Bullfrog, Lagoon Frog, Southern Bull Frog"			LC		3.1	2008	decreasing	N
58614	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	heckscheri	"(Wright, 1924)"					Rana heckscheri  	River Frog			LC		3.1	2014	stable	N
58684	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	okaloosae	"(Moler, 1985)"					Rana okaloosae  	Florida Bog Frog			VU	D2	3.1	2004	unknown	N
19178	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	onca	"(Cope, 1875)"					Rana onca  	Relict Leopard Frog			EN	B2ab(v); C2a(i)	3.1	2004	decreasing	N
58690	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	palustris	"(LeConte, 1825)"					Rana palustris  	Pickerel Frog			LC		3.1	2015	stable	N
58695	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	pipiens	"(Schreber, 1782)"					Rana pipiens	Northern Leopard Frog			LC		3.1	2004	decreasing	N
58713	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	septentrionalis	"(Baird, 1854)"					Rana septentrionalis  	Mink Frog			LC		3.1	2015	stable	N
58714	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	sevosus	"(Goin and Netting, 1940)"					Lithobates sevosa  |Rana sevosa  	Dusky Gopher Frog			CR	"B1ab(iii,v)+2ab(iii,v); C2a(ii)"	3.1	2004	decreasing	N
58723	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	sphenocephalus	"(Cope, 1889)"					Lithobates sphenocephala  |Rana sphenocephala  |Rana utricularius  	Southern Leopard Frog			LC		3.1	2014	stable	N
19180	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	subaquavocalis	"(Platz, 1993)"					Rana subaquavocalis  	Ramsey Canyon Leopard Frog			CR	"B2ab(ii,iv,v)"	3.1	2004	decreasing	N
58728	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	sylvaticus	"(LeConte, 1825)"					Lithobates sylvatica  |Rana sylvatica  	Wood Frog			LC		3.1	2015	stable	N
58731	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	tarahumarae	"(Boulenger, 1917)"					Rana tarahumarae  	Tarahumara Frog			VU	A3e	3.1	2004	decreasing	N
58747	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	virgatipes	"(Cope, 1891)"					Rana virgatipes  	Carpenter Frog			LC		3.1	2014	unknown	N
19181	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RANIDAE	Lithobates	yavapaiensis	"(Platz and Frost, 1984)"					Rana yavapaiensis  			Rana De Yavapai	LC		3.1	2004	decreasing	N
22714654	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	LOCUSTELLIDAE	Locustella	lanceolata	"(Temminck, 1840)"						Lanceolated Warbler			LC		3.1	2016	stable	N
22714669	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	LOCUSTELLIDAE	Locustella	ochotensis	"(Middendorff, 1853)"						"Middendorff's Grasshopper-warbler, Middendorff's Grasshopper Warbler, Middendorff's Grasshopper-Warbler"			LC		3.1	2016	decreasing	N
22719912	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	ESTRILDIDAE	Lonchura	oryzivora	"(Linnaeus, 1758)"					Lonchura oryzivora subspecies oryzivora|Lonchura oryzivora subspecies oryzivora|Lonchura oryzivora subspecies oryzivora|Padda oryzivora	Java Sparrow	"Padda de Java, Spermète de Java"		VU	A2bde+3bde+4bde	3.1	2016	decreasing	N
22719821	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	ESTRILDIDAE	Lonchura	punctulata	"(Linnaeus, 1758)"						"Scaly-breasted Munia, Nutmeg Mannikin, Nutmeg Mannikinl, Spice Finch"	Spermète d'épices		LC		3.1	2016	stable	N
12302	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	MUSTELIDAE	Lontra	canadensis	"(Schreber, 1777)"					Lutra canadensis	"North American River Otter, Northern River Otter, North American Otter"	"Loutre de rivière, Loutre du Canada"	"Nutria de Canadá, Nutria Norteamericana"	LC		3.1	2015	stable	N
22680472	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Lophodytes	cucullatus	"(Linnaeus, 1758)"					Mergus cucullatus |Mergus cucullatus cucullatus|Mergus cucullatus cucullatus	Hooded Merganser			LC		3.1	2016	increasing	N
22679217	ANIMALIA	CHORDATA	AVES	GALLIFORMES	PHASIANIDAE	Lophura	leucomelanos	"(Latham, 1790)"						Kalij Pheasant			LC		3.1	2016	decreasing	N
22720646	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	FRINGILLIDAE	Loxia	curvirostra	"Linnaeus, 1758"						"Red Crossbill, Crossbill, Common Crossbill"			LC		3.1	2016	stable	N
22728944	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	FRINGILLIDAE	Loxia	leucoptera	"Gmelin, 1789"						"Two-barred Crossbill, White-winged Crossbill"			LC		3.1	2016	decreasing	N
22720742	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	FRINGILLIDAE	Loxioides	bailleui	"(Oustalet, 1877)"						Palila			CR	A4bce	3.1	2016	decreasing	N
22720832	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	FRINGILLIDAE	Loxops	caeruleirostris	"(Wilson, 1890)"						"Akekee, 'Akeke'e"			CR	A3ce+4ace	3.1	2016	decreasing	N
103823991	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	FRINGILLIDAE	Loxops	coccineus	"(Gmelin, 1789)"						Hawaii Akepa			EN	"B1ab(i,ii,iii,v)"	3.1	2016	decreasing	N
